광역시도,기초지자체,배출연도,배출월,배출일,배출량(g),배출횟수
경기도,의왕시,2023,2,11,16407050,4945
경기도,의왕시,2023,2,12,10489950,6124
경기도,의왕시,2023,2,13,31726400,5817
경기도,의왕시,2023,2,14,16986500,5038
경기도,의왕시,2023,2,15,20165600,5063
경기도,의왕시,2023,2,16,13978350,4745
경기도,의왕시,2023,2,17,19861350,5044
경기도,의왕시,2023,2,18,14937800,4741
경기도,의왕시,2023,2,19,10577600,6057
경기도,의왕시,2023,2,20,28889000,5355
경기도,의왕시,2023,2,21,16121150,5088
경기도,의왕시,2023,2,22,17883200,4673
경기도,의왕시,2023,2,23,14431000,4822
경기도,의왕시,2023,2,24,17637100,4840
경기도,의왕시,2023,2,25,14640000,4710
경기도,의왕시,2023,2,26,9874950,5959
경기도,의왕시,2023,2,27,28978450,5261
경기도,의왕시,2023,2,28,15767600,4673
경기도,의왕시,2023,3,1,19206850,5388
경기도,의왕시,2023,3,2,15099000,4827
경기도,의왕시,2023,3,3,18488000,4811
경기도,의왕시,2023,3,4,14698600,4790
경기도,의왕시,2023,3,5,9782050,6022
경기도,의왕시,2023,3,6,29315150,5577
경기도,의왕시,2023,3,7,16358850,5139
경기도,의왕시,2023,3,8,18145900,4886
경기도,의왕시,2023,3,9,14174650,4749
경기도,의왕시,2023,3,10,17551450,5006
경기도,의왕시,2023,3,11,14968550,4956
경기도,의왕시,2023,3,12,9266750,5674
경기도,의왕시,2023,3,13,27816350,5488
경기도,의왕시,2023,3,14,16577750,5245
경기도,의왕시,2023,3,15,17719000,4732
경기도,의왕시,2023,3,16,12038550,4594
경기도,의왕시,2023,3,17,17386250,4881
경기도,의왕시,2023,3,18,14098250,4631
경기도,의왕시,2023,3,19,9600800,6068
경기도,의왕시,2023,3,20,28156350,5560
경기도,의왕시,2023,3,21,16210800,5039
경기도,의왕시,2023,3,22,16727250,4935
경기도,의왕시,2023,3,23,12189750,4916
경기도,의왕시,2023,3,24,13100900,4900
경기도,의왕시,2023,3,25,14947600,4873
경기도,의왕시,2023,3,26,9367150,6106
경기도,의왕시,2023,3,27,27236850,5424
경기도,의왕시,2023,3,28,15664750,5004
경기도,의왕시,2023,3,29,17685150,4964
경기도,의왕시,2023,3,30,14021700,4889
경기도,의왕시,2023,3,31,17253800,4865
경기도,의왕시,2023,4,1,15147300,4988
경기도,의왕시,2023,4,2,9778250,6274
경기도,의왕시,2023,4,3,28612950,5752
경기도,의왕시,2023,4,4,15889450,4933
경기도,의왕시,2023,4,5,13455700,4137
경기도,의왕시,2023,4,6,13738050,4800
경기도,의왕시,2023,4,7,17683650,5270
경기도,의왕시,2023,4,8,15189550,4988
경기도,의왕시,2023,4,9,9585950,6101
경기도,의왕시,2023,4,10,28393600,5679
경기도,의왕시,2023,4,11,15791350,4698
경기도,의왕시,2023,4,12,18029500,5122
경기도,의왕시,2023,4,13,14165150,4911
경기도,의왕시,2023,4,14,17780200,5140
경기도,의왕시,2023,4,15,14588100,4838
경기도,의왕시,2023,4,16,9748900,6203
경기도,의왕시,2023,4,17,28923950,5584
경기도,의왕시,2023,4,18,15946050,4969
경기도,의왕시,2023,4,19,18399500,5542
경기도,의왕시,2023,4,20,14157650,4876
경기도,의왕시,2023,4,21,18571900,5242
경기도,의왕시,2023,4,22,12421350,5008
경기도,의왕시,2023,4,23,9957100,6376
경기도,의왕시,2023,4,24,29837300,5866
경기도,의왕시,2023,4,25,15755900,4937
경기도,의왕시,2023,4,26,17449700,5074
경기도,의왕시,2023,4,27,13905400,5042
경기도,의왕시,2023,4,28,16929850,3764
경기도,의왕시,2023,4,29,10053700,2136
경기도,의왕시,2023,4,30,2910000,1824
경기도,의왕시,2023,5,1,21181800,1871
경기도,의왕시,2023,5,2,16234850,4926
경기도,의왕시,2023,5,3,19788750,5482
경기도,의왕시,2023,5,4,15168650,5873
경기도,의왕시,2023,5,5,18110350,4652
경기도,의왕시,2023,5,6,15120150,5334
경기도,의왕시,2023,5,7,10511400,6564
경기도,의왕시,2023,5,8,31040250,5928
경기도,의왕시,2023,5,9,17785210,5626
경기도,의왕시,2023,5,10,19991800,5413
경기도,의왕시,2023,5,11,15665650,5562
경기도,의왕시,2023,5,12,19092400,5574
경기도,의왕시,2023,5,13,15343700,5419
경기도,의왕시,2023,5,14,10952600,6931
경기도,의왕시,2023,5,15,29404000,6224
경기도,의왕시,2023,5,16,16736950,6013
경기도,의왕시,2023,5,17,20889600,5911
경기도,의왕시,2023,5,18,15501700,5725
경기도,의왕시,2023,5,19,19331900,5829
경기도,의왕시,2023,5,20,16801800,5744
경기도,의왕시,2023,5,21,10661400,6876
경기도,의왕시,2023,5,22,32240050,6539
경기도,의왕시,2023,5,23,17819450,6098
경기도,의왕시,2023,5,24,22557450,6095
경기도,의왕시,2023,5,25,7618350,5447
경기도,의왕시,2023,5,26,27006700,6064
경기도,의왕시,2023,5,27,16579700,4878
경기도,의왕시,2023,5,28,8920100,5398
경기도,의왕시,2023,5,29,32025600,8242
경기도,의왕시,2023,5,30,20057150,6423
경기도,의왕시,2023,5,31,23105500,6185
경기도,의왕시,2023,6,1,16405950,5981
경기도,의왕시,2023,6,2,20428650,6017
경기도,의왕시,2023,6,3,17950250,6298
경기도,의왕시,2023,6,4,10597300,6880
경기도,의왕시,2023,6,5,32651850,6434
경기도,의왕시,2023,6,6,20729350,7280
경기도,의왕시,2023,6,7,24213600,6481
경기도,의왕시,2023,6,8,16358700,5895
경기도,의왕시,2023,6,9,21104900,6333
경기도,의왕시,2023,6,10,18014000,6296
경기도,의왕시,2023,6,11,11439750,7487
경기도,의왕시,2023,6,12,33626750,6816
경기도,의왕시,2023,6,13,19076750,6408
경기도,의왕시,2023,6,14,21662250,6394
경기도,의왕시,2023,6,15,16265500,6291
경기도,의왕시,2023,6,16,20400500,6075
경기도,의왕시,2023,6,17,18416950,6429
경기도,의왕시,2023,6,18,12026750,7833
경기도,의왕시,2023,6,19,35305150,7166
경기도,의왕시,2023,6,20,19259250,6578
경기도,의왕시,2023,6,21,19710800,6097
경기도,의왕시,2023,6,22,14507600,6490
경기도,의왕시,2023,6,23,21139050,6498
경기도,의왕시,2023,6,24,19099600,6464
경기도,의왕시,2023,6,25,12889800,8459
경기도,의왕시,2023,6,26,34143050,5944
경기도,의왕시,2023,6,27,20078700,7618
경기도,의왕시,2023,6,28,24234900,6861
경기도,의왕시,2023,6,29,15924900,5602
경기도,의왕시,2023,6,30,21269900,7170
경기도,의왕시,2023,7,1,20307200,7044
경기도,의왕시,2023,7,2,12584050,8242
경기도,의왕시,2023,7,3,37756200,7581
경기도,의왕시,2023,7,4,18690900,5919
경기도,의왕시,2023,7,5,23472600,7512
경기도,의왕시,2023,7,6,17955800,6550
경기도,의왕시,2023,7,7,22896400,6827
경기도,의왕시,2023,7,8,20217300,7035
경기도,의왕시,2023,7,9,12389300,8138
경기도,의왕시,2023,7,10,36027200,7681
경기도,의왕시,2023,7,11,19778600,6514
경기도,의왕시,2023,7,12,24089250,7689
경기도,의왕시,2023,7,13,17009300,5839
경기도,의왕시,2023,7,14,20642350,5987
경기도,의왕시,2023,7,15,19641950,7332
경기도,의왕시,2023,7,16,13002500,8626
경기도,의왕시,2023,7,17,36029450,7402
경기도,의왕시,2023,7,18,18970800,7070
경기도,의왕시,2023,7,19,22949050,7167
경기도,의왕시,2023,7,20,18009250,6997
경기도,의왕시,2023,7,21,23024050,7072
경기도,의왕시,2023,7,22,20441750,6731
경기도,의왕시,2023,7,23,12154050,7828
경기도,의왕시,2023,7,24,36569550,8063
경기도,의왕시,2023,7,25,21257300,7241
경기도,의왕시,2023,7,26,23401250,7178
경기도,의왕시,2023,7,27,17576750,6788
경기도,의왕시,2023,7,28,22543800,6991
경기도,의왕시,2023,7,29,20635100,7166
경기도,의왕시,2023,7,30,11317800,7779
경기도,의왕시,2023,7,31,35733600,7639
경기도,의왕시,2023,8,1,19900900,7079
경기도,의왕시,2023,8,2,23845900,7173
경기도,의왕시,2023,8,3,17520850,6973
경기도,의왕시,2023,8,4,20681100,6766
경기도,의왕시,2023,8,5,17953450,6842
경기도,의왕시,2023,8,6,10742950,7581
경기도,의왕시,2023,8,7,31015000,7546
경기도,의왕시,2023,8,8,18091600,7089
경기도,의왕시,2023,8,9,20000250,7335
경기도,의왕시,2023,8,10,14402500,4938
경기도,의왕시,2023,8,11,18398450,7227
경기도,의왕시,2023,8,12,16874750,6780
경기도,의왕시,2023,8,13,10056700,7240
경기도,의왕시,2023,8,14,30308950,6960
경기도,의왕시,2023,8,15,19440900,7404
경기도,의왕시,2023,8,16,21303200,6829
경기도,의왕시,2023,8,17,15292600,6236
경기도,의왕시,2023,8,18,18593800,6365
경기도,의왕시,2023,8,19,16059400,6288
경기도,의왕시,2023,8,20,10541600,7740
경기도,의왕시,2023,8,21,29122450,7023
경기도,의왕시,2023,8,22,16342650,6269
경기도,의왕시,2023,8,23,17648550,6058
경기도,의왕시,2023,8,24,14609300,6612
경기도,의왕시,2023,8,25,18258900,6317
경기도,의왕시,2023,8,26,16571850,6487
경기도,의왕시,2023,8,27,10237400,7788
경기도,의왕시,2023,8,28,25965350,6427
경기도,의왕시,2023,8,29,15656850,6175
경기도,의왕시,2023,8,30,19483350,6185
경기도,의왕시,2023,8,31,14791800,6697
경기도,의왕시,2023,9,1,18241800,6202
경기도,의왕시,2023,9,2,14398050,6224
경기도,의왕시,2023,9,3,10203500,7585
경기도,의왕시,2023,9,4,25492150,6876
경기도,의왕시,2023,9,5,17054600,6096
경기도,의왕시,2023,9,6,20247600,6608
경기도,의왕시,2023,9,7,15789000,6420
경기도,의왕시,2023,9,8,19300150,6228
경기도,의왕시,2023,9,9,16147000,6271
경기도,의왕시,2023,9,10,10317950,7649
경기도,의왕시,2023,9,11,30467900,7002
경기도,의왕시,2023,9,12,17118900,6373
경기도,의왕시,2023,9,13,19128650,5296
경기도,의왕시,2023,9,14,15432200,6953
경기도,의왕시,2023,9,15,20134200,6039
경기도,의왕시,2023,9,16,16977850,6114
경기도,의왕시,2023,9,17,11324450,8252
경기도,의왕시,2023,9,18,33919200,7166
경기도,의왕시,2023,9,19,18637750,6680
경기도,의왕시,2023,9,20,19506400,5446
경기도,의왕시,2023,9,21,14537250,6861
경기도,의왕시,2023,9,22,22536650,6491
경기도,의왕시,2023,9,23,17974800,6698
경기도,의왕시,2023,9,24,11381650,7876
경기도,의왕시,2023,9,25,35975950,7045
경기도,의왕시,2023,9,26,19621650,6096
경기도,의왕시,2023,9,27,28399650,8717
경기도,의왕시,2023,9,28,17055500,9395
경기도,의왕시,2023,9,29,10017900,6634
경기도,의왕시,2023,9,30,48580650,6789
경기도,의왕시,2023,10,1,9094050,6405
경기도,의왕시,2023,10,2,30355300,6793
경기도,의왕시,2023,10,3,23464800,7866
경기도,의왕시,2023,10,4,24759150,6095
경기도,의왕시,2023,10,5,7885750,6034
경기도,의왕시,2023,10,6,28129300,6168
경기도,의왕시,2023,10,7,16881200,6044
경기도,의왕시,2023,10,8,9445000,6689
경기도,의왕시,2023,10,9,32197450,7852
경기도,의왕시,2023,10,10,19470650,6430
경기도,의왕시,2023,10,11,22045250,6115
경기도,의왕시,2023,10,12,15843850,5953
경기도,의왕시,2023,10,13,19246650,5901
경기도,의왕시,2023,10,14,13726050,5789
경기도,의왕시,2023,10,15,10324700,7326
경기도,의왕시,2023,10,16,31324000,6554
경기도,의왕시,2023,10,17,17773600,5982
경기도,의왕시,2023,10,18,21086200,5958
경기도,의왕시,2023,10,19,14724150,5366
경기도,의왕시,2023,10,20,18826350,5723
경기도,의왕시,2023,10,21,15728100,5575
경기도,의왕시,2023,10,22,10270750,7213
경기도,의왕시,2023,10,23,31685150,6559
경기도,의왕시,2023,10,24,18477100,6179
경기도,의왕시,2023,10,25,20832950,5964
경기도,의왕시,2023,10,26,15663650,5864
경기도,의왕시,2023,10,27,20345700,5875
경기도,의왕시,2023,10,28,16662350,5952
경기도,의왕시,2023,10,29,10765950,7256
경기도,의왕시,2023,10,30,32581100,6586
경기도,의왕시,2023,10,31,19924900,6342
경기도,의왕시,2023,11,1,22079600,5994
경기도,의왕시,2023,11,2,15752500,6191
경기도,의왕시,2023,11,3,22452500,6170
경기도,의왕시,2023,11,4,18971100,6352
경기도,의왕시,2023,11,5,11018500,7051
경기도,의왕시,2023,11,6,33201500,6084
경기도,의왕시,2023,11,7,20272700,6387
경기도,의왕시,2023,11,8,24075400,6128
경기도,의왕시,2023,11,9,17042150,5760
경기도,의왕시,2023,11,10,22920350,5705
경기도,의왕시,2023,11,11,30208100,5954
경기도,의왕시,2023,11,12,12334950,6972
경기도,의왕시,2023,11,13,27358450,6271
경기도,의왕시,2023,11,14,21612450,6247
경기도,의왕시,2023,11,15,26256350,6237
경기도,의왕시,2023,11,16,19199600,5360
경기도,의왕시,2023,11,17,24634700,6114
경기도,의왕시,2023,11,18,23115250,5922
경기도,의왕시,2023,11,19,13792900,7439
경기도,의왕시,2023,11,20,42130900,6649
경기도,의왕시,2023,11,21,22462700,6342
경기도,의왕시,2023,11,22,27857000,6302
경기도,의왕시,2023,11,23,20999600,6010
경기도,의왕시,2023,11,24,25994850,5740
경기도,의왕시,2023,11,25,21039800,5924
경기도,의왕시,2023,11,26,13481850,7343
경기도,의왕시,2023,11,27,40632100,6369
경기도,의왕시,2023,11,28,21227300,5799
경기도,의왕시,2023,11,29,24935250,5615
경기도,의왕시,2023,11,30,16740750,5180
경기도,의왕시,2023,12,1,21650950,5195
경기도,의왕시,2023,12,2,19570950,5600
경기도,의왕시,2023,12,3,12077000,6682
경기도,의왕시,2023,12,4,35977900,6023
경기도,의왕시,2023,12,5,19716250,5635
경기도,의왕시,2023,12,6,22627550,5339
경기도,의왕시,2023,12,7,16671450,5715
경기도,의왕시,2023,12,8,21606150,5676
경기도,의왕시,2023,12,9,19271350,5981
경기도,의왕시,2023,12,10,12104700,7159
경기도,의왕시,2023,12,11,34161350,5514
경기도,의왕시,2023,12,12,18988800,6070
경기도,의왕시,2023,12,13,22315150,5664
경기도,의왕시,2023,12,14,15088600,4789
경기도,의왕시,2023,12,15,19487850,5287
경기도,의왕시,2023,12,16,16602770,5087
경기도,의왕시,2023,12,17,10453000,6370
경기도,의왕시,2023,12,18,28221050,5704
경기도,의왕시,2023,12,19,17414900,5327
경기도,의왕시,2023,12,20,20010500,4867
경기도,의왕시,2023,12,21,12982100,4085
경기도,의왕시,2023,12,22,16886900,4661
경기도,의왕시,2023,12,23,15739700,5152
경기도,의왕시,2023,12,24,9134000,5578
경기도,의왕시,2023,12,25,25316600,6242
경기도,의왕시,2023,12,26,17896200,5770
경기도,의왕시,2023,12,27,19444650,5228
경기도,의왕시,2023,12,28,15339600,5004
경기도,의왕시,2023,12,29,20412000,5389
경기도,의왕시,2023,12,30,17638950,5195
경기도,의왕시,2023,12,31,10774750,6458
경기도,의정부시,2023,1,1,13293050,7445
경기도,의정부시,2023,1,2,11106400,6302
경기도,의정부시,2023,1,3,9353650,5545
경기도,의정부시,2023,1,4,9486700,5741
경기도,의정부시,2023,1,5,10041900,5940
경기도,의정부시,2023,1,6,8966550,5398
경기도,의정부시,2023,1,7,9437000,5378
경기도,의정부시,2023,1,8,13044850,7431
경기도,의정부시,2023,1,9,11539750,6564
경기도,의정부시,2023,1,10,10020550,5827
경기도,의정부시,2023,1,11,9498350,5813
경기도,의정부시,2023,1,12,9886900,6072
경기도,의정부시,2023,1,13,8393250,4984
경기도,의정부시,2023,1,14,10185500,5750
경기도,의정부시,2023,1,15,13966650,7507
경기도,의정부시,2023,1,16,11939000,6737
경기도,의정부시,2023,1,17,9883450,5743
경기도,의정부시,2023,1,18,10712900,6153
경기도,의정부시,2023,1,19,11377950,6481
경기도,의정부시,2023,1,20,11811250,6641
경기도,의정부시,2023,1,21,14005900,7535
경기도,의정부시,2023,1,22,10558900,5508
경기도,의정부시,2023,1,23,11943350,6199
경기도,의정부시,2023,1,24,10801900,5812
경기도,의정부시,2023,1,25,11434150,6005
경기도,의정부시,2023,1,26,10747750,5967
경기도,의정부시,2023,1,27,9650150,5395
경기도,의정부시,2023,1,28,9657100,5499
경기도,의정부시,2023,1,29,13865250,7620
경기도,의정부시,2023,1,30,11484950,6507
경기도,의정부시,2023,1,31,10012650,5744
경기도,의정부시,2023,2,1,9858150,5806
경기도,의정부시,2023,2,2,9801600,5937
경기도,의정부시,2023,2,3,9423050,5566
경기도,의정부시,2023,2,4,9804400,5658
경기도,의정부시,2023,2,5,12944600,7336
경기도,의정부시,2023,2,6,10828550,6195
경기도,의정부시,2023,2,7,9887650,5781
경기도,의정부시,2023,2,8,9673900,5686
경기도,의정부시,2023,2,9,9774600,5864
경기도,의정부시,2023,2,10,8805950,5311
경기도,의정부시,2023,2,11,9502300,5621
경기도,의정부시,2023,2,12,12857300,7361
경기도,의정부시,2023,2,13,10974950,6436
경기도,의정부시,2023,2,14,9221750,5625
경기도,의정부시,2023,2,15,9392850,5723
경기도,의정부시,2023,2,16,9215600,5777
경기도,의정부시,2023,2,17,8583750,5324
경기도,의정부시,2023,2,18,9114150,5235
경기도,의정부시,2023,2,19,12611600,7343
경기도,의정부시,2023,2,20,10492950,6088
경기도,의정부시,2023,2,21,9390950,5595
경기도,의정부시,2023,2,22,8837750,5488
경기도,의정부시,2023,2,23,9379900,5836
경기도,의정부시,2023,2,24,8431350,5338
경기도,의정부시,2023,2,25,9117750,5363
경기도,의정부시,2023,2,26,12335000,7283
경기도,의정부시,2023,2,27,9830800,5984
경기도,의정부시,2023,2,28,8195750,5168
경기도,의정부시,2023,3,1,10120250,6215
경기도,의정부시,2023,3,2,9499250,5934
경기도,의정부시,2023,3,3,8299650,5320
경기도,의정부시,2023,3,4,9007400,5602
경기도,의정부시,2023,3,5,12684750,7533
경기도,의정부시,2023,3,6,10477300,6404
경기도,의정부시,2023,3,7,8943600,5652
경기도,의정부시,2023,3,8,8556250,5525
경기도,의정부시,2023,3,9,8901750,5847
경기도,의정부시,2023,3,10,8506900,5414
경기도,의정부시,2023,3,11,9001800,5745
경기도,의정부시,2023,3,12,11618650,6922
경기도,의정부시,2023,3,13,10752950,6532
경기도,의정부시,2023,3,14,8722800,5639
경기도,의정부시,2023,3,15,8505650,5576
경기도,의정부시,2023,3,16,8987000,5764
경기도,의정부시,2023,3,17,8445200,5609
경기도,의정부시,2023,3,18,8700000,5543
경기도,의정부시,2023,3,19,12331550,7461
경기도,의정부시,2023,3,20,9992300,6439
경기도,의정부시,2023,3,21,8891600,5839
경기도,의정부시,2023,3,22,8757750,5816
경기도,의정부시,2023,3,23,9192350,5969
경기도,의정부시,2023,3,24,8371200,5627
경기도,의정부시,2023,3,25,8889550,5645
경기도,의정부시,2023,3,26,12015400,7560
경기도,의정부시,2023,3,27,10096000,6408
경기도,의정부시,2023,3,28,8452900,5576
경기도,의정부시,2023,3,29,8934350,5838
경기도,의정부시,2023,3,30,9106400,6059
경기도,의정부시,2023,3,31,8439800,5667
경기도,의정부시,2023,4,1,8578700,5599
경기도,의정부시,2023,4,2,12430400,7729
경기도,의정부시,2023,4,3,10449450,6737
경기도,의정부시,2023,4,4,8579900,5734
경기도,의정부시,2023,4,5,7470600,4849
경기도,의정부시,2023,4,6,9249250,6078
경기도,의정부시,2023,4,7,9215450,5967
경기도,의정부시,2023,4,8,8991450,5655
경기도,의정부시,2023,4,9,12261600,7651
경기도,의정부시,2023,4,10,10434650,6663
경기도,의정부시,2023,4,11,8008750,5230
경기도,의정부시,2023,4,12,9155800,6045
경기도,의정부시,2023,4,13,9516100,6106
경기도,의정부시,2023,4,14,8819450,5766
경기도,의정부시,2023,4,15,8559500,5484
경기도,의정부시,2023,4,16,12865150,7823
경기도,의정부시,2023,4,17,10703950,6832
경기도,의정부시,2023,4,18,8856500,5729
경기도,의정부시,2023,4,19,9628150,6357
경기도,의정부시,2023,4,20,8653850,5896
경기도,의정부시,2023,4,21,8960100,5960
경기도,의정부시,2023,4,22,9442150,6051
경기도,의정부시,2023,4,23,12687450,7869
경기도,의정부시,2023,4,24,10343300,6746
경기도,의정부시,2023,4,25,7722800,5244
경기도,의정부시,2023,4,26,9847400,6291
경기도,의정부시,2023,4,27,9395150,6335
경기도,의정부시,2023,4,28,5343850,3610
경기도,의정부시,2023,4,29,3072350,1918
경기도,의정부시,2023,4,30,3407950,2088
경기도,의정부시,2023,5,1,3172450,1944
경기도,의정부시,2023,5,2,9235300,5732
경기도,의정부시,2023,5,3,9601200,6396
경기도,의정부시,2023,5,4,10309700,6968
경기도,의정부시,2023,5,5,7799200,4861
경기도,의정부시,2023,5,6,10841700,6489
경기도,의정부시,2023,5,7,13705200,8323
경기도,의정부시,2023,5,8,10794800,6845
경기도,의정부시,2023,5,9,10114800,6544
경기도,의정부시,2023,5,10,9873250,6478
경기도,의정부시,2023,5,11,10145700,6808
경기도,의정부시,2023,5,12,9187150,6185
경기도,의정부시,2023,5,13,9683800,6152
경기도,의정부시,2023,5,14,13750750,8424
경기도,의정부시,2023,5,15,11770200,7399
경기도,의정부시,2023,5,16,10515100,6814
경기도,의정부시,2023,5,17,10219400,6835
경기도,의정부시,2023,5,18,9910350,6644
경기도,의정부시,2023,5,19,10001750,6659
경기도,의정부시,2023,5,20,10308450,6577
경기도,의정부시,2023,5,21,13932900,8525
경기도,의정부시,2023,5,22,11759800,7536
경기도,의정부시,2023,5,23,10564750,6939
경기도,의정부시,2023,5,24,10226300,6840
경기도,의정부시,2023,5,25,10447850,7020
경기도,의정부시,2023,5,26,9915000,6773
경기도,의정부시,2023,5,27,8582650,5286
경기도,의정부시,2023,5,28,11684050,6784
경기도,의정부시,2023,5,29,17189400,10221
경기도,의정부시,2023,5,30,11768450,7457
경기도,의정부시,2023,5,31,10666400,7059
경기도,의정부시,2023,6,1,10833400,7410
경기도,의정부시,2023,6,2,9868150,6707
경기도,의정부시,2023,6,3,11004500,7060
경기도,의정부시,2023,6,4,14282100,8711
경기도,의정부시,2023,6,5,11631200,7451
경기도,의정부시,2023,6,6,13030200,8203
경기도,의정부시,2023,6,7,11356150,7563
경기도,의정부시,2023,6,8,10373450,6933
경기도,의정부시,2023,6,9,10752600,7279
경기도,의정부시,2023,6,10,10814300,6892
경기도,의정부시,2023,6,11,15186000,9510
경기도,의정부시,2023,6,12,12852200,8139
경기도,의정부시,2023,6,13,10942050,7345
경기도,의정부시,2023,6,14,10681200,7377
경기도,의정부시,2023,6,15,11285500,7666
경기도,의정부시,2023,6,16,10635300,7223
경기도,의정부시,2023,6,17,11871500,7542
경기도,의정부시,2023,6,18,15791450,9718
경기도,의정부시,2023,6,19,13269650,8655
경기도,의정부시,2023,6,20,11190300,7708
경기도,의정부시,2023,6,21,10866550,7434
경기도,의정부시,2023,6,22,10960800,7622
경기도,의정부시,2023,6,23,11261250,7592
경기도,의정부시,2023,6,24,12270850,7732
경기도,의정부시,2023,6,25,16111850,10194
경기도,의정부시,2023,6,26,11089050,7150
경기도,의정부시,2023,6,27,13120850,8874
경기도,의정부시,2023,6,28,11922100,8208
경기도,의정부시,2023,6,29,9899600,6503
경기도,의정부시,2023,6,30,12640450,8665
경기도,의정부시,2023,7,1,13022500,8028
경기도,의정부시,2023,7,2,17070450,10571
경기도,의정부시,2023,7,3,13510800,8892
경기도,의정부시,2023,7,4,9815850,6516
경기도,의정부시,2023,7,5,13839850,9296
경기도,의정부시,2023,7,6,12147050,8406
경기도,의정부시,2023,7,7,11448750,7962
경기도,의정부시,2023,7,8,13205350,8362
경기도,의정부시,2023,7,9,16591700,10229
경기도,의정부시,2023,7,10,14116150,9423
경기도,의정부시,2023,7,11,11393700,7525
경기도,의정부시,2023,7,12,13639900,9295
경기도,의정부시,2023,7,13,10196400,6956
경기도,의정부시,2023,7,14,11565950,7815
경기도,의정부시,2023,7,15,13292900,8402
경기도,의정부시,2023,7,16,17931300,11154
경기도,의정부시,2023,7,17,14182150,9324
경기도,의정부시,2023,7,18,12388100,8532
경기도,의정부시,2023,7,19,12408100,8407
경기도,의정부시,2023,7,20,12653350,8779
경기도,의정부시,2023,7,21,12282300,8247
경기도,의정부시,2023,7,22,12719350,8063
경기도,의정부시,2023,7,23,16842250,10049
경기도,의정부시,2023,7,24,15350650,10168
경기도,의정부시,2023,7,25,12309900,8391
경기도,의정부시,2023,7,26,12391000,8652
경기도,의정부시,2023,7,27,13094600,8968
경기도,의정부시,2023,7,28,11950800,8179
경기도,의정부시,2023,7,29,12967800,8628
경기도,의정부시,2023,7,30,15292300,9833
경기도,의정부시,2023,7,31,13693300,9223
경기도,의정부시,2023,8,1,12241400,8390
경기도,의정부시,2023,8,2,12589050,8612
경기도,의정부시,2023,8,3,12652750,8822
경기도,의정부시,2023,8,4,11582450,8019
경기도,의정부시,2023,8,5,11953650,8172
경기도,의정부시,2023,8,6,15123150,9965
경기도,의정부시,2023,8,7,12978200,8979
경기도,의정부시,2023,8,8,11599650,8325
경기도,의정부시,2023,8,9,12434400,9019
경기도,의정부시,2023,8,10,8481850,5969
경기도,의정부시,2023,8,11,12451400,8454
경기도,의정부시,2023,8,12,12515300,8584
경기도,의정부시,2023,8,13,13813450,9405
경기도,의정부시,2023,8,14,12075750,8275
경기도,의정부시,2023,8,15,12582650,8819
경기도,의정부시,2023,8,16,11986750,8469
경기도,의정부시,2023,8,17,10699450,8042
경기도,의정부시,2023,8,18,9885950,7465
경기도,의정부시,2023,8,19,10920100,7873
경기도,의정부시,2023,8,20,14427700,10050
경기도,의정부시,2023,8,21,11987450,8705
경기도,의정부시,2023,8,22,9534350,7048
경기도,의정부시,2023,8,23,10400750,7522
경기도,의정부시,2023,8,24,11698050,8742
경기도,의정부시,2023,8,25,9938050,7615
경기도,의정부시,2023,8,26,10511700,7678
경기도,의정부시,2023,8,27,13771750,9856
경기도,의정부시,2023,8,28,10655600,7841
경기도,의정부시,2023,8,29,9972700,7381
경기도,의정부시,2023,8,30,10307550,7849
경기도,의정부시,2023,8,31,10833950,8395
경기도,의정부시,2023,9,1,9317050,7240
경기도,의정부시,2023,9,2,10267000,7682
경기도,의정부시,2023,9,3,13712700,9792
경기도,의정부시,2023,9,4,11356400,8491
경기도,의정부시,2023,9,5,9985700,7769
경기도,의정부시,2023,9,6,10268700,7981
경기도,의정부시,2023,9,7,10511350,8091
경기도,의정부시,2023,9,8,9647550,7471
경기도,의정부시,2023,9,9,10262600,7640
경기도,의정부시,2023,9,10,13956150,9915
경기도,의정부시,2023,9,11,11689850,8554
경기도,의정부시,2023,9,12,10532400,7899
경기도,의정부시,2023,9,13,8776300,6561
경기도,의정부시,2023,9,14,11575150,8903
경기도,의정부시,2023,9,15,9170000,7008
경기도,의정부시,2023,9,16,10276050,7489
경기도,의정부시,2023,9,17,15272600,10540
경기도,의정부시,2023,9,18,12158850,8835
경기도,의정부시,2023,9,19,10148250,7856
경기도,의정부시,2023,9,20,9266100,6840
경기도,의정부시,2023,9,21,11431750,8564
경기도,의정부시,2023,9,22,9909250,7313
경기도,의정부시,2023,9,23,11116050,7813
경기도,의정부시,2023,9,24,14774100,10014
경기도,의정부시,2023,9,25,11930500,8259
경기도,의정부시,2023,9,26,10774350,7249
경기도,의정부시,2023,9,27,14671700,9895
경기도,의정부시,2023,9,28,16602000,10825
경기도,의정부시,2023,9,29,12812750,8126
경기도,의정부시,2023,9,30,11921350,7610
경기도,의정부시,2023,10,1,12650350,8165
경기도,의정부시,2023,10,2,12476800,8173
경기도,의정부시,2023,10,3,14315750,9552
경기도,의정부시,2023,10,4,10908050,7475
경기도,의정부시,2023,10,5,11251600,7847
경기도,의정부시,2023,10,6,10087600,7135
경기도,의정부시,2023,10,7,10692200,7389
경기도,의정부시,2023,10,8,12555100,8403
경기도,의정부시,2023,10,9,14236400,9535
경기도,의정부시,2023,10,10,11495200,7856
